,Member No_,Total_Lifetime_Spending,Correct_Category_Member,Num_of_Win,Num_of_Drop,Number_of_purchases,Discount_code_usage_count,Avg_Days_Between_Transactions,Gender,Age_Group,Store_No.,Purchase_Type,Customer_Type,churn
1511,61004632,27716000,Silver,1,0,5,0,56.4,Female,18-24 Years,HN,Gift to Others,Individual,1
1512,61025026,28334000,Silver,1,0,7,4,108.8571429,Male,25-34 Years,HN,Gift to Others,Individual,0
1513,61095526,8498000,Bronze,0,0,4,1,276.5,Male,25-34 Years,HCM,For Self,Individual,1
1514,61095834,37560000,Silver,1,0,3,0,212.0,Female,18-24 Years,HCM,For Self,Individual,1
1515,61099803,31007000,Silver,1,0,2,0,25.5,Female,25-34 Years,HN,For Self,Individual,1
1516,61117765,26004000,Silver,1,0,9,1,13.11111111,Male,18-24 Years,HN,For Self,Individual,1
1517,61125582,81885000,Bronze,2,1,12,1,88.5,Female,18-24 Years,HN,For Self,Individual,0
1518,62188000013,21350000,Silver,1,0,3,0,117.0,Female,25-34 Years,HCM,Unknown,Individual,1
1519,6315221,11875000,Bronze,0,0,2,5,563.0,Female,18-24 Years,HCM,For Self,Individual,1
1520,63320793,57477000,Silver,1,0,12,2,81.61538462,Female,25-34 Years,HN,For Self,Individual,1
1521,63405589,61410500,Silver,1,0,13,0,145.3076923,Female,18-24 Years,HN,For Self,Individual,0
1522,63532367,35030000,Silver,1,0,3,0,43.33333333,Female,18-24 Years,HN,For Self,Individual,1
1523,64172006237,36717000,Silver,1,0,4,0,89.5,Female,25-34 Years,HCM,For Self,Individual,1
1524,64199010918,27820000,Silver,1,0,3,6,63.66666667,Female,18-24 Years,HCM,For Self,Individual,1
1525,66186000055,44458000,Silver,1,0,9,12,114.6666667,Female,25-34 Years,HCM,For Self,Individual,1
1526,66187000208,52394500,Gold,2,0,4,0,18.5,Female,Unknown,HCM,For Self,Individual,1
1527,66188000291,52921000,Silver,1,0,3,1,172.3333333,Female,35-44 Years,HCM,For Self,Individual,0
1528,66190016473,22891000,Silver,1,0,3,4,49.0,Female,25-34 Years,HCM,For Self,Individual,1
1529,66192020728,21130000,Silver,1,0,3,10,41.66666667,Female,Unknown,HCM,For Self,Individual,0
1530,66194003877,29595000,Silver,1,0,2,5,179.5,Female,25-34 Years,HCM,For Self,Individual,0
1531,66300000011,22610000,Silver,1,0,2,0,87.5,Female,18-24 Years,HCM,For Self,Individual,1
1532,66302013095,15049000,Bronze,0,0,2,3,139.0,Female,18-24 Years,HCM,For Self,Individual,1
1533,67308003520,63586000,Gold,1,0,4,10,90.75,Female,25-34 Years,HCM,For Self,Individual,0
1534,68086000005,11330000,Bronze,0,0,2,5,484.5,Male,35-44 Years,HCM,For Self,Individual,1
1535,6817500078,35052000,Silver,1,0,3,1,116.3333333,Female,35-44 Years,HCM,For Self,Individual,1
1536,68177000040,29809000,Silver,1,0,5,9,295.0,Female,45-54 Years,HCM,Gift to Others,Company,0
1537,68180000086,34097000,Bronze,1,1,7,3,123.1428571,Female,35-44 Years,HCM,For Self,Individual,1
1538,68182000178,21072000,Bronze,0,0,2,1,266.5,Female,25-34 Years,HCM,For Self,Individual,1
1539,68182000272,79484600,Gold,2,0,7,0,39.42857143,Female,25-34 Years,HCM,For Self,Individual,1
1541,68188000495,49410000,Gold,1,0,3,0,77.0,Female,25-34 Years,HCM,For Self,Individual,1
1542,68190009583,22200000,Silver,1,0,2,2,80.5,Female,25-34 Years,HCM,For Self,Individual,1
1543,68191009821,26540000,Silver,1,0,4,0,34.25,Female,25-34 Years,HCM,For Self,Individual,1
1544,68194000126,54100000,Silver,1,0,3,23,168.0,Female,25-34 Years,HN,For Self,Individual,0
1545,68198000064,7412000,Bronze,0,0,3,1,370.0,Female,18-24 Years,HCM,Unknown,Individual,1
1546,68198010844,6506000,Bronze,0,0,2,2,121.5,Female,18-24 Years,HCM,Gift to Others,Individual,1
1547,68302011410,22360000,Silver,1,0,4,0,62.0,Female,18-24 Years,HCM,For Self,Individual,1
1548,68304008691,25330000,Silver,1,0,2,0,39.0,Female,18-24 Years,HCM,For Self,Individual,1
1549,70184000463,22340000,Silver,1,0,2,0,27.5,Female,Unknown,HCM,For Self,Individual,1
1550,70186000045,45990000,Silver,2,1,6,0,156.0,Female,35-44 Years,HCM,For Self,Individual,1
1551,70191000221,20923000,Silver,1,0,2,3,138.5,Female,25-34 Years,HCM,For Self,Individual,1
1552,70198001414,18790000,Bronze,0,0,2,5,111.0,Female,25-34 Years,HCM,For Self,Individual,1
1553,702098061,13038000,Bronze,0,0,2,6,30.5,Female,25-34 Years,HCM,For Self,Individual,1
1554,702217847,8010000,Bronze,0,0,3,2,63.33333333,Female,25-34 Years,HN,For Self,Individual,1
1555,702250745,4954000,Bronze,0,0,2,2,10.0,Male,18-24 Years,HCM,Gift to Others,Individual,1
1556,702277275,5670000,Bronze,0,0,2,3,8.5,Male,25-34 Years,HN,Gift to Others,Individual,1
1557,702533390,2045000,Bronze,0,0,2,1,39.0,Male,25-34 Years,ONLINE,For Self,Individual,1
1558,702773228,8801000,Bronze,0,0,2,9,12.0,Female,25-34 Years,HCM,For Self,Individual,1
1559,70300009943,16712000,Bronze,0,0,3,4,13.33333333,Female,25-34 Years,HCM,For Self,Individual,1
1560,70304003144,27013000,Silver,1,0,3,10,115.0,Female,18-24 Years,HCM,For Self,Individual,0
1561,703407596,20758000,Silver,1,0,2,9,2.0,Female,25-34 Years,HCM,For Self,Individual,1
1562,703662354,12720000,Bronze,0,0,2,2,164.5,Female,45-54 Years,HCM,For Self,Individual,1
1563,703982410,52630000,Gold,2,0,13,0,21.30769231,Female,25-34 Years,HCM,For Self,Individual,1
1564,704047888,18629000,Bronze,0,0,2,6,54.5,Female,18-24 Years,HN,For Self,Individual,1
1565,704427430,3522000,Bronze,0,0,2,1,36.5,Female,18-24 Years,HCM,For Self,Individual,1
1566,704462676,6460000,Bronze,0,0,2,2,8.0,Female,25-34 Years,HCM,For Self,Individual,1
1567,704609659,4543000,Bronze,0,0,2,1,63.0,Male,18-24 Years,HCM,Gift to Others,Individual,1
1568,704711196,24936000,Silver,1,0,3,0,38.0,Female,Unknown,HCM,For Self,Individual,1
1569,704788075,27270000,Silver,1,0,2,8,67.0,Female,18-24 Years,HCM,For Self,Individual,1
1570,705142702,17890000,Bronze,0,0,2,4,66.5,Female,18-24 Years,HCM,For Self,Individual,1
1571,705282929,31080000,Silver,1,0,2,7,514.0,Female,18-24 Years,HCM,For Self,Individual,0
1572,705648251,19720000,Silver,1,0,3,0,7.333333333,Female,18-24 Years,HCM,For Self,Individual,1
1573,705802170,21642000,Silver,1,0,3,0,5.0,Female,25-34 Years,HCM,For Self,Individual,1
1574,705917230,33971000,Silver,1,0,2,14,57.0,Female,18-24 Years,HCM,For Self,Individual,1
1575,706170603,9260000,Bronze,0,0,3,3,62.66666667,Male,18-24 Years,HCM,Gift to Others,Individual,1
1576,706235890,24599000,Silver,1,0,3,7,93.66666667,Female,18-24 Years,HCM,For Self,Individual,0
1577,706782667,24580000,Silver,1,0,5,2,160.4,Female,25-34 Years,HN,For Self,Individual,0
1578,707055210,16140000,Bronze,0,0,4,6,56.25,Female,35-44 Years,HCM,For Self,Individual,1
1579,707071609,26990000,Silver,1,0,2,0,53.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
1580,707102566,35260000,Silver,1,0,3,4,14.0,Female,18-24 Years,HCM,For Self,Individual,1
1581,707129271,8438000,Bronze,0,0,2,9,9.5,Male,25-34 Years,ONLINE,Gift to Others,Individual,1
1582,707301309,29010000,Silver,1,0,3,7,100.0,Female,25-34 Years,HCM,For Self,Company,0
1583,707314567,54638000,Gold,2,0,3,20,63.0,Female,25-34 Years,HCM,For Self,Individual,0
1584,707340813,10560000,Bronze,0,0,2,3,16.0,Female,18-24 Years,HCM,For Self,Individual,1
1585,707511739,8885000,Bronze,0,0,2,3,17.5,Female,35-44 Years,HCM,For Self,Individual,1
1586,707774506,29109000,Silver,1,0,3,9,11.0,Female,25-34 Years,ONLINE,For Self,Individual,1
1587,707792057,3253000,Bronze,0,0,2,1,118.0,Female,25-34 Years,HCM,For Self,Individual,1
1588,707796065,3559000,Bronze,0,0,3,2,100.0,Female,18-24 Years,HCM,For Self,Individual,1
1589,707928493,12847000,Bronze,0,0,2,4,12.5,Female,25-34 Years,ONLINE,For Self,Individual,1
1590,708011999,25873000,Silver,1,0,3,7,30.0,Female,Unknown,HN,For Self,Individual,0
1591,708198329,11971000,Bronze,0,0,2,1,64.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
1592,708398726,32508000,Silver,1,0,3,0,194.0,Female,35-44 Years,HCM,For Self,Individual,1
1593,708403270,23209000,Silver,1,0,2,9,138.0,Female,25-34 Years,HCM,For Self,Individual,0
1594,708444666,62585000,Silver,1,0,2,0,327.0,Female,25-34 Years,HN,For Self,Individual,1
1595,708449635,9360000,Bronze,0,1,2,3,8.5,Male,25-34 Years,HCM,For Self,Individual,1
1596,708489805,27381000,Silver,1,0,5,3,108.6666667,Female,25-34 Years,HCM,For Self,Individual,0
1597,708600854,12232000,Bronze,0,0,2,2,56.0,Female,18-24 Years,HCM,For Self,Individual,1
1598,70862386,40650000,Silver,1,0,5,0,149.8,Female,25-34 Years,HN,For Self,Individual,1
1599,708689504,49181000,Silver,1,1,3,0,2.333333333,Female,18-24 Years,HCM,For Self,Individual,1
1600,708798356,16730000,Bronze,0,0,3,4,49.66666667,Female,18-24 Years,HCM,For Self,Individual,1
1601,708948815,15369000,Bronze,0,0,5,13,43.2,Female,18-24 Years,HCM,For Self,Individual,1
1602,708949368,15330000,Bronze,0,0,2,12,6.5,Female,25-34 Years,HCM,For Self,Individual,1
1603,70915931,74715000,Gold,2,0,5,13,117.4,Female,25-34 Years,HN,For Self,Individual,0
1604,70955118,79123000,Gold,2,0,3,9,205.3333333,Female,25-34 Years,HN,For Self,Company,1
1605,71110681,18250000,Silver,1,0,2,0,27.0,Female,18-24 Years,HN,For Self,Individual,1
1606,71989244,9947500,Bronze,0,0,3,1,447.6666667,Female,25-34 Years,HCM,For Self,Individual,1
1607,72089004814,16051000,Bronze,0,0,5,1,144.0,Male,35-44 Years,HCM,For Self,Individual,1
1608,72092002757,85184519,Gold,2,0,18,0,22.89473684,Female,25-34 Years,HCM,For Self,Individual,1
1609,72093002377,28800000,Silver,1,0,2,1,405.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
1610,72172002640,28109000,Bronze,0,0,5,1,201.6,Female,35-44 Years,HCM,For Self,Individual,1
1611,72176003667,19681000,Silver,1,0,2,9,27.0,Female,35-44 Years,HCM,For Self,Individual,1
1612,72178003119,28345000,Silver,1,0,2,0,49.0,Female,35-44 Years,HCM,Gift to Others,Individual,1
1613,72193004750,22964000,Bronze,0,0,3,3,190.6666667,Female,25-34 Years,HCM,For Self,Individual,1
1614,72195008964,22710000,Silver,1,0,2,2,179.5,Female,25-34 Years,HCM,For Self,Company,0
1615,72196003127,25011000,Silver,1,0,3,0,64.33333333,Female,25-34 Years,HCM,For Self,Individual,1
1616,72198007064,10460000,Bronze,0,0,2,3,30.0,Female,18-24 Years,HCM,For Self,Individual,1
1617,72199002469,12529000,Bronze,0,0,2,5,84.0,Female,18-24 Years,HCM,For Self,Individual,1
1618,72199002941,21790000,Silver,1,0,2,0,117.5,Female,18-24 Years,HCM,For Self,Individual,1
1619,72300003889,50190500,Gold,1,0,2,0,145.5,Female,25-34 Years,HCM,For Self,Individual,1
1620,7230006197,35053000,Gold,1,0,2,2,117.0,Female,25-34 Years,HCM,For Self,Individual,0
1621,72303004182,109709000,Gold,3,1,13,27,80.0,Female,18-24 Years,HCM,For Self,Individual,0
1622,72305000715,43632000,Silver,1,0,3,0,104.6666667,Female,Unknown,HCM,For Self,Individual,1
1623,73510908,11172000,Bronze,0,0,4,2,171.0,Female,18-24 Years,HN,For Self,Individual,1
1624,74188004762,20433000,Silver,1,0,3,3,64.0,Female,25-34 Years,HCM,For Self,Individual,1
1625,74305001424,23167500,Silver,1,0,2,0,10.5,Female,18-24 Years,HCM,For Self,Individual,1
1626,75084000642,28098000,Silver,1,0,3,9,9.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
1627,75094011861,8270000,Bronze,0,0,2,3,115.5,Male,25-34 Years,HCM,For Self,Individual,1
1628,75173000265,12296000,Bronze,0,0,4,1,346.25,Female,45-54 Years,HCM,For Self,Individual,1
1629,75174000073,10310000,Bronze,0,0,2,1,63.0,Female,35-44 Years,HCM,For Self,Individual,1
1630,75178000380,88020400,Gold,3,1,7,20,98.57142857,Female,25-34 Years,HCM,For Self,Individual,0
1631,75178007691,47655500,Silver,1,0,5,6,73.6,Female,35-44 Years,HCM,For Self,Individual,0
1632,75180000294,62259000,Gold,2,0,6,0,59.5,Unknown,35-44 Years,HCM,For Self,Individual,1
1633,75181000771,46403000,Silver,2,1,3,10,400.6666667,Female,25-34 Years,HCM,For Self,Individual,0
1634,75182000046,17786000,Bronze,0,0,3,1,461.6666667,Female,35-44 Years,HCM,For Self,Individual,1
1635,75182000375,208595600,Gold,2,1,6,0,71.33333333,Female,Unknown,HCM,Unknown,Individual,1
1636,75182000835,7896000,Bronze,0,0,2,2,172.5,Female,25-34 Years,HCM,For Self,Individual,1
1637,75184000812,22100000,Silver,1,0,2,0,8.0,Female,25-34 Years,HCM,Unknown,Unknown,1
1638,75184001098,53635000,Gold,2,0,8,3,49.125,Female,35-44 Years,HCM,For Self,Company,1
1639,75186000357,27479000,Silver,1,0,3,0,40.0,Female,35-44 Years,HCM,For Self,Individual,1
1640,75188000585,30940000,Silver,1,0,2,0,127.0,Female,Unknown,HCM,For Self,Individual,1
1641,75189012889,46006000,Silver,1,0,3,1,86.33333333,Female,25-34 Years,HCM,For Self,Individual,1
1642,75189021931,22236000,Silver,1,0,2,10,163.0,Female,25-34 Years,HCM,For Self,Individual,0
1643,75190000925,2812000,Bronze,0,0,3,1,11.0,Female,25-34 Years,HCM,For Self,Individual,1
1644,75192000037,17481000,Bronze,0,0,5,3,148.4,Female,25-34 Years,HCM,For Self,Individual,1
1645,75193000185,10165000,Bronze,0,0,2,4,183.0,Female,25-34 Years,HCM,For Self,Individual,1
1646,75193000357,3614000,Bronze,0,0,4,1,183.5,Female,25-34 Years,HCM,For Self,Individual,1
1647,75203011733,27490000,Silver,1,0,2,2,25.5,Male,18-24 Years,HCM,For Self,Individual,1
1648,75301000341,32827000,Silver,1,0,5,2,87.4,Female,25-34 Years,HCM,For Self,Individual,1
1649,75302000580,14036000,Bronze,0,0,2,2,179.5,Female,18-24 Years,HCM,For Self,Individual,1
1650,75302007768,13534000,Bronze,0,0,3,2,54.66666667,Female,18-24 Years,HCM,For Self,Individual,1
1651,75302015888,10889000,Bronze,0,0,3,2,32.0,Female,25-34 Years,HCM,For Self,Individual,1
1652,75306006058,17350000,Silver,1,0,2,0,66.0,Female,18-24 Years,HCM,For Self,Individual,1
1653,75307000557,22985000,Silver,1,0,3,2,109.3333333,Female,18-24 Years,HCM,For Self,Individual,0
1654,762021290,7530000,Bronze,0,0,3,2,25.33333333,Female,25-34 Years,HCM,For Self,Individual,1
1655,762239218,64707000,Silver,1,0,4,3,91.5,Female,25-34 Years,ONLINE,For Self,Individual,0
1656,762574910,19939000,Silver,1,0,2,8,1.5,Female,18-24 Years,HCM,For Self,Individual,1
1657,762675557,28552000,Silver,1,0,4,4,15.5,Female,18-24 Years,HCM,For Self,Individual,1
1658,762714262,66392000,Gold,2,0,3,0,27.66666667,Female,Unknown,HCM,For Self,Individual,1
1659,762752710,14040000,Bronze,0,0,2,4,11.5,Male,25-34 Years,HCM,For Self,Individual,1
1660,762769515,18577000,Bronze,0,0,3,9,27.66666667,Female,18-24 Years,HCM,For Self,Individual,1
1661,764047117,15720000,Bronze,0,0,3,6,10.0,Male,25-34 Years,HCM,For Self,Individual,1
1662,764314790,44863000,Silver,1,0,5,10,109.8,Female,25-34 Years,HCM,For Self,Individual,0
1663,764367986,82482000,Silver,2,1,8,13,68.75,Female,25-34 Years,HCM,For Self,Individual,0
1664,764434711,18925000,Bronze,0,0,4,2,48.25,Male,18-24 Years,HN,For Self,Individual,1
1665,764962694,10957000,Bronze,0,0,2,3,167.0,Female,25-34 Years,HCM,For Self,Individual,1
1666,765001391,12570000,Bronze,0,0,2,3,52.0,Male,25-34 Years,HCM,For Self,Individual,1
1667,765073625,34613000,Silver,1,0,10,9,13.3,Female,25-34 Years,HCM,For Self,Individual,1
1668,765147686,29770000,Silver,1,0,2,0,1.5,Female,Unknown,HCM,For Self,Individual,1
1669,765389074,18908000,Silver,1,0,2,8,100.5,Female,Unknown,ONLINE,For Self,Individual,1
1670,765443252,32816000,Silver,1,0,2,4,2.5,Male,18-24 Years,HCM,For Self,Individual,1
1671,765454220,8186000,Bronze,0,0,2,5,133.0,Female,25-34 Years,HCM,For Self,Individual,1
1672,765682906,24450000,Silver,1,0,2,0,153.5,Female,18-24 Years,HCM,For Self,Individual,0
1673,766333397,30780000,Silver,1,0,2,9,5.5,Female,18-24 Years,HN,For Self,Individual,0
1674,766370130,6570000,Bronze,0,0,2,2,63.5,Female,18-24 Years,HCM,For Self,Individual,1
1675,766383689,67148000,Gold,2,0,8,17,49.625,Female,35-44 Years,HN,For Self,Individual,0
1676,766500825,15952000,Bronze,0,0,2,13,63.0,Female,25-34 Years,HCM,For Self,Individual,1
1677,766639699,50541500,Gold,1,0,3,0,2.0,Female,25-34 Years,HCM,For Self,Individual,1
1678,766660901,9160000,Bronze,0,0,3,2,22.0,Female,25-34 Years,HN,For Self,Individual,1
1679,766720340,21486000,Silver,1,0,2,19,10.0,Female,18-24 Years,ONLINE,For Self,Individual,1
1680,766767676,33880000,Silver,1,0,2,0,49.5,Female,25-34 Years,HCM,For Self,Individual,1
1681,766886675,6870000,Bronze,0,0,2,2,7.5,Female,18-24 Years,HN,For Self,Individual,1
1682,766907259,22101000,Silver,1,0,2,3,18.0,Female,18-24 Years,ONLINE,Gift to Others,Individual,1
1683,767150720,12550000,Bronze,0,0,2,7,93.0,Female,18-24 Years,ONLINE,For Self,Individual,1
1684,767343730,21860000,Silver,1,0,2,3,177.5,Male,25-34 Years,HCM,For Self,Individual,0
1685,767662191,4116000,Bronze,0,0,2,1,137.5,Female,35-44 Years,ONLINE,For Self,Individual,1
1686,767956080,37030000,Silver,1,0,2,9,36.0,Female,18-24 Years,HCM,For Self,Individual,1
1687,767957273,2925000,Bronze,0,0,2,2,105.5,Female,18-24 Years,HCM,For Self,Individual,1
1688,768231998,28100000,Silver,1,0,2,0,8.0,Female,25-34 Years,HN,For Self,Individual,1
1689,768279768,50550000,Gold,1,0,2,0,4.0,Male,18-24 Years,HCM,For Self,Individual,1
1690,768419081,7114000,Bronze,0,0,3,1,36.33333333,Female,18-24 Years,ONLINE,For Self,Individual,1
1691,768627214,26488000,Silver,1,0,4,9,93.0,Female,18-24 Years,HCM,For Self,Individual,0
1692,768630284,7773000,Bronze,0,0,3,3,70.0,Male,18-24 Years,ONLINE,Gift to Others,Individual,1
1693,769161196,16466000,Bronze,0,0,3,2,93.33333333,Female,25-34 Years,HN,For Self,Individual,1
1694,769554764,28880000,Silver,1,0,2,13,97.0,Female,18-24 Years,HN,For Self,Individual,1
1695,77097003655,11118000,Bronze,0,0,2,4,42.5,Female,25-34 Years,HCM,For Self,Individual,1
1696,77183001300,7622000,Bronze,0,0,3,1,114.3333333,Female,35-44 Years,HCM,Unknown,Individual,1
1697,77191009045,30902000,Silver,1,0,3,0,49.0,Female,25-34 Years,HCM,For Self,Individual,1
1698,77193011221,11308000,Bronze,0,0,2,2,6.5,Female,25-34 Years,HCM,For Self,Individual,1
1699,77193011469,11504000,Bronze,0,0,2,1,69.0,Female,18-24 Years,HCM,For Self,Individual,1
1700,77194000244,17270000,Bronze,0,0,4,1,271.5,Female,25-34 Years,HCM,For Self,Individual,1
1701,77194001588,32132000,Silver,1,0,2,0,3.5,Female,25-34 Years,HCM,For Self,Individual,1
1702,77195000468,11954000,Bronze,0,0,2,5,209.0,Female,25-34 Years,HCM,For Self,Individual,1
1703,77196001020,43483000,Bronze,1,1,6,1,137.8333333,Female,25-34 Years,HCM,For Self,Individual,1
1704,77197001964,24707000,Silver,1,0,4,0,39.0,Female,25-34 Years,HCM,For Self,Individual,1
1705,77201002364,11300000,Bronze,0,0,3,2,165.3333333,Male,25-34 Years,HCM,Gift to Others,Individual,1
1706,772047759,13444000,Bronze,0,0,3,4,27.0,Male,18-24 Years,HCM,For Self,Individual,1
1707,772667292,24110000,Silver,1,0,3,9,97.66666667,Female,25-34 Years,HCM,For Self,Individual,1
1708,772712789,12446000,Bronze,0,0,2,7,15.5,Male,25-34 Years,HCM,For Self,Individual,1
1709,772767571,42340000,Silver,1,0,4,11,7.0,Female,25-34 Years,HCM,For Self,Individual,1
1710,772904099,15606000,Bronze,0,0,4,1,4.5,Male,18-24 Years,HCM,For Self,Individual,1
1711,772951987,36892000,Silver,1,0,4,21,18.25,Female,25-34 Years,HCM,For Self,Individual,1
1712,772971797,29912000,Silver,1,0,3,11,34.0,Female,25-34 Years,HCM,For Self,Individual,1
1713,77301002379,48213000,Silver,1,0,4,16,141.5,Female,45-54 Years,HN,For Self,Individual,0
1714,77302002075,7110000,Bronze,0,0,2,3,347.0,Female,25-34 Years,HCM,For Self,Individual,1
1715,77303001700,34695000,Silver,1,0,10,1,78.9,Female,18-24 Years,HCM,For Self,Individual,1
1716,773078339,4762000,Bronze,0,0,2,1,24.5,Female,35-44 Years,ONLINE,For Self,Individual,1
1717,773191272,19078300,Bronze,0,0,4,2,246.25,Female,18-24 Years,HCM,For Self,Individual,1
1718,773375777,21279000,Silver,1,0,3,12,44.33333333,Female,18-24 Years,HCM,For Self,Individual,1
1719,773396371,6460000,Bronze,0,0,2,2,79.0,Male,35-44 Years,ONLINE,For Self,Individual,1
1720,773590206,16750000,Bronze,0,0,2,2,12.5,Female,25-34 Years,HCM,For Self,Individual,1
1721,773700315,43030000,Silver,2,1,3,7,143.6666667,Female,18-24 Years,HCM,For Self,Individual,0
1722,773769877,14902000,Bronze,0,0,3,5,59.33333333,Female,18-24 Years,HCM,For Self,Individual,1
1723,773882881,12271000,Bronze,0,0,2,1,41.5,Female,25-34 Years,HCM,For Self,Individual,1
1724,774120643,6870000,Bronze,0,0,2,2,98.0,Female,18-24 Years,HCM,For Self,Individual,1
1725,774402213,55311000,Gold,2,0,12,0,21.16666667,Female,Unknown,HCM,For Self,Individual,1
1726,774450024,46248000,Silver,1,0,3,16,111.0,Female,Unknown,HCM,For Self,Individual,0
1727,774466910,14940000,Bronze,0,0,2,5,84.5,Female,25-34 Years,HCM,For Self,Individual,1
1728,774620205,7946000,Bronze,0,0,2,3,135.5,Male,35-44 Years,HN,For Self,Individual,1
1729,774780339,18730000,Bronze,0,0,3,8,8.0,Female,25-34 Years,HCM,For Self,Individual,1
1730,775138888,44630000,Silver,1,0,2,0,22.5,Male,25-34 Years,HN,Gift to Others,Individual,1
1731,775523598,16540000,Bronze,0,0,2,7,7.0,Male,25-34 Years,HCM,Gift to Others,Individual,1
1732,775723184,23320000,Silver,1,0,2,2,37.0,Female,18-24 Years,HCM,For Self,Individual,1
1733,776331030,12089000,Bronze,0,0,2,3,8.5,Female,25-34 Years,HN,For Self,Individual,1
1734,776683111,11800000,Bronze,0,0,4,3,70.75,Female,25-34 Years,HCM,For Self,Individual,1
1735,776941693,65583500,Gold,1,0,2,49,7.0,Female,25-34 Years,HCM,For Self,Individual,1
1736,776967979,25720000,Silver,1,0,2,2,60.5,Female,18-24 Years,HCM,For Self,Individual,1
1737,777073063,5612000,Bronze,0,0,2,2,61.0,Male,18-24 Years,HCM,For Self,Individual,1
1738,777180759,7460000,Bronze,0,0,3,3,10.33333333,Female,18-24 Years,HCM,For Self,Individual,1
1739,777231076,42112000,Silver,1,0,6,2,42.28571429,Female,25-34 Years,HCM,For Self,Individual,1
1740,777421569,9669000,Bronze,0,0,2,6,49.5,Female,18-24 Years,HN,For Self,Individual,1
1741,777434798,30580000,Silver,1,0,3,0,25.66666667,Female,25-34 Years,HCM,For Self,Individual,1
